20/06/13;Noro;Peekay;Weyland Consortium: Building a Better World;Andromeda: Dispossessed Ristie;2;10;Noise: Hacker Extraordinaire;NBN: Making News;0;10;0;6
20/06/13;Zdeno;Ivan;Jinteki: Replicating Perfection;Kate “Mac” McCaffrey: Digital Tinker;4;10;Gabriel Santiago: Consummate Professional;Weyland Consortium: Building a Better World;10;3;4;2
20/06/13;Mino;David;Haas-Bioroid: Engineering the Future;Andromeda: Dispossessed Ristie;0;10;Noise: Hacker Extraordinaire;Haas-Bioroid: Engineering the Future;2;10;0;6
20/06/13;Nero;Konco;Weyland Consortium: Building a Better World;Andromeda: Dispossessed Ristie;1;10;Kate “Mac” McCaffrey: Digital Tinker;Weyland Consortium: Building a Better World;0;10;0;6
20/06/13;Zdeno;Peekay;Jinteki: Replicating Perfection;Andromeda: Dispossessed Ristie;2;10;Gabriel Santiago: Consummate Professional;NBN: Making News;5;10;0;6
20/06/13;Ivan;Mino;Weyland Consortium: Building a Better World;Noise: Hacker Extraordinaire;3;10;Kate “Mac” McCaffrey: Digital Tinker;Haas-Bioroid: Engineering the Future;3;10;0;6
20/06/13;David;Noro;Haas-Bioroid: Engineering the Future;Noise: Hacker Extraordinaire;5;10;Andromeda: Dispossessed Ristie;Weyland Consortium: Building a Better World;10;1;4;2
20/06/13;Ivan;Peekay;Weyland Consortium: Building a Better World;Andromeda: Dispossessed Ristie;5;10;Kate “Mac” McCaffrey: Digital Tinker;NBN: Making News;6;10;0;6
20/06/13;Nero;Zdeno;Jinteki: Personal Evolution;Gabriel Santiago: Consummate Professional;10;4;Chaos Theory: Wünderkind;Jinteki: Replicating Perfection;6;10;4;2
20/06/13;Mino;Konco;Haas-Bioroid: Engineering the Future;Andromeda: Dispossessed Ristie;0;10;Noise: Hacker Extraordinaire;Weyland Consortium: Building a Better World;10;5;4;2
20/06/13;Peekay;Mino;NBN: Making News;Noise: Hacker Extraordinaire;5;10;Andromeda: Dispossessed Ristie;Haas-Bioroid: Engineering the Future;10;2;4;2
27/06/13;Zdeno;Valika;Jinteki: Replicating Perfection;Chaos Theory: Wünderkind;10;0;Gabriel Santiago: Consummate Professional;Jinteki: Personal Evolution;1;10;4;2
27/06/13;Miro;David;NBN: Making News;Andromeda: Dispossessed Ristie;10;1;Noise: Hacker Extraordinaire;NBN: Making News;6;10;4;2
27/06/13;Mino;Nero;Haas-Bioroid: Engineering the Future;Gabriel Santiago: Consummate Professional;5;10;Noise: Hacker Extraordinaire;Jinteki: Personal Evolution;3;10;0;6
27/06/13;Mino;Miro;Haas-Bioroid: Engineering the Future;Noise: Hacker Extraordinaire;0;10;Noise: Hacker Extraordinaire;NBN: Making News;10;5;2;4
27/06/13;Valika;Noro;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;5;10;Chaos Theory: Wünderkind;Haas-Bioroid: Engineering the Future;1;10;0;6
27/06/13;Valika;Mino;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;10;5;Chaos Theory: Wünderkind;Jinteki: Personal Evolution;10;4;6;0
04/07/13;Ivan;Mino;Weyland Consortium: Building a Better World;Noise: Hacker Extraordinaire;6;10;Noise: Hacker Extraordinaire;Jinteki: Personal Evolution;0;10;0;6
04/07/13;Ivan;Konco;Weyland Consortium: Building a Better World;Andromeda: Dispossessed Ristie;10;4;Kate “Mac” McCaffrey: Digital Tinker;Haas-Bioroid: Engineering the Future;2;10;2;4
04/07/13;Mino;Peekay;Jinteki: Personal Evolution;Chaos Theory: Wünderkind;10;4;Noise: Hacker Extraordinaire;Jinteki: Personal Evolution;10;0;6;0
04/07/13;Ivan;Peekay;Weyland Consortium: Building a Better World;Chaos Theory: Wünderkind;5;10;Kate “Mac” McCaffrey: Digital Tinker;Jinteki: Personal Evolution;2;10;0;6
04/07/13;Mino;Konco;Jinteki: Personal Evolution;Andromeda: Dispossessed Ristie;6;10;Noise: Hacker Extraordinaire;Haas-Bioroid: Engineering the Future;0;10;0;6
11/07/13;Noro;David;Haas-Bioroid: Engineering the Future;Noise: Hacker Extraordinaire;5;10;Kate “Mac” McCaffrey: Digital Tinker;NBN: Making News;5;10;0;6
11/07/13;Mino;Peekay;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;10;4;Noise: Hacker Extraordinaire;Haas-Bioroid: Engineering the Future;2;10;2;4
11/07/13;Mino;Zdeno;Jinteki: Personal Evolution;Gabriel Santiago: Consummate Professional;0;10;Noise: Hacker Extraordinaire;Weyland Consortium: Building a Better World;3;10;0;6
11/07/13;Nero;Mino;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;10;2;Gabriel Santiago: Consummate Professional;Jinteki: Personal Evolution;6;10;4;2
18/07/13;David;Valika;NBN: Making News;Chaos Theory: Wünderkind;10;2;Noise: Hacker Extraordinaire;Jinteki: Personal Evolution;10;4;6;0
18/07/13;Peekay;Ivan;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;5;10;Andromeda: Dispossessed Ristie;NBN: Making News;10;0;4;2
18/07/13;Miro;Peta;NBN: Making News;Whizzard: Master Gamer;10;0;Noise: Hacker Extraordinaire;Haas-Bioroid: Engineering the Future;3;10;4;2
18/07/13;Mato;Konco;Jinteki: Personal Evolution;Andromeda: Dispossessed Ristie;2;10;Gabriel Santiago: Consummate Professional;Weyland Consortium: Because We Built It;3;10;0;6
18/07/13;Miro;Valika;NBN: Making News;Chaos Theory: Wünderkind;6;10;Noise: Hacker Extraordinaire;Jinteki: Personal Evolution;10;2;4;2
18/07/13;Ivan;Konco;NBN: Making News;Andromeda: Dispossessed Ristie;4;10;Noise: Hacker Extraordinaire;Haas-Bioroid: Engineering the Future;3;10;0;6
18/07/13;David;Mato;NBN: Making News;Gabriel Santiago: Consummate Professional;10;5;Noise: Hacker Extraordinaire;Jinteki: Personal Evolution;10;0;6;0
18/07/13;Miro;Konco;NBN: Making News;Andromeda: Dispossessed Ristie;4;10;Noise: Hacker Extraordinaire;Weyland Consortium: Because We Built It;10;2;4;2
18/07/13;Valika;David;Jinteki: Personal Evolution;Andromeda: Dispossessed Ristie;3;10;Chaos Theory: Wünderkind;Haas-Bioroid: Engineering the Future;5;10;0;6
25/07/13;Mato;Ivan;Jinteki: Personal Evolution;Kate “Mac” McCaffrey: Digital Tinker;10;4;Andromeda: Dispossessed Ristie;NBN: Making News;10;2;6;0
25/07/13;Peekay;David;Haas-Bioroid: Engineering the Future;Andromeda: Dispossessed Ristie;10;5;Noise: Hacker Extraordinaire;NBN: Making News;10;3;6;0
25/07/13;Mato;Peta;Jinteki: Personal Evolution;Whizzard: Master Gamer;6;10;Andromeda: Dispossessed Ristie;Haas-Bioroid: Engineering the Future;4;10;0;6
25/07/13;Mino;Konco;Jinteki: Personal Evolution;Andromeda: Dispossessed Ristie;2;10;Noise: Hacker Extraordinaire;Jinteki: Replicating Perfection;10;6;2;4
25/07/13;Noro;Ivan;Haas-Bioroid: Engineering the Future;Kate “Mac” McCaffrey: Digital Tinker;4;10;Noise: Hacker Extraordinaire;NBN: Making News;10;4;3;3
25/07/13;David;Mino;NBN: Making News;Noise: Hacker Extraordinaire;1;10;Andromeda: Dispossessed Ristie;Haas-Bioroid: Engineering the Future;10;3;2;4
25/07/13;Peekay;Mato;Weyland Consortium: Because We Built It;Andromeda: Dispossessed Ristie;10;4;Kate “Mac” McCaffrey: Digital Tinker;Jinteki: Personal Evolution;10;4;6;0
25/07/13;Ivan;Mino;NBN: Making News;Noise: Hacker Extraordinaire;10;3;Kate “Mac” McCaffrey: Digital Tinker;Haas-Bioroid: Engineering the Future;1;10;2;4
01/08/13;Ivan;Peekay;NBN: Making News;Gabriel Santiago: Consummate Professional;2;10;Whizzard: Master Gamer;Jinteki: Personal Evolution;10;5;2;4
01/08/13;David;Mato;NBN: Making News;Whizzard: Master Gamer;10;0;Noise: Hacker Extraordinaire;Haas-Bioroid: Stronger Together;10;4;6;0
01/08/13;Peekay;Ivan;NBN: The World is Yours*;Whizzard: Master Gamer;10;0;Kate “Mac” McCaffrey: Digital Tinker;NBN: Making News;10;0;6;0
01/08/13;Noro;Mato;Haas-Bioroid: Engineering the Future;Whizzard: Master Gamer;10;5;Kate “Mac” McCaffrey: Digital Tinker;Haas-Bioroid: Stronger Together;10;2;6;0
01/08/13;Miro;David;Weyland Consortium: Building a Better World;Kate “Mac” McCaffrey: Digital Tinker;10;4;Andromeda: Dispossessed Ristie;NBN: Making News;10;4;6;0
01/08/13;Miro;Ivan;Weyland Consortium: Building a Better World;Whizzard: Master Gamer;10;3;Andromeda: Dispossessed Ristie;NBN: Making News;10;0;6;0
01/08/13;Mato;Peekay;Haas-Bioroid: Stronger Together;Kate “Mac” McCaffrey: Digital Tinker;10;2;Whizzard: Master Gamer;Jinteki: Replicating Perfection;10;5;6;0
01/08/13;David;Noro;NBN: Making News;Kate “Mac” McCaffrey: Digital Tinker;10;2;Noise: Hacker Extraordinaire;Haas-Bioroid: Engineering the Future;2;10;3;3
01/08/13;Miro;Mato;Weyland Consortium: Building a Better World;Whizzard: Master Gamer;10;0;Andromeda: Dispossessed Ristie;Haas-Bioroid: Stronger Together;10;0;6;0
01/08/13;Ivan;Valika;NBN: Making News;Chaos Theory: Wünderkind;10;5;Whizzard: Master Gamer;Jinteki: Personal Evolution;10;1;6;0
01/08/13;Ivan;Mato;NBN: Making News;Whizzard: Master Gamer;10;4;Whizzard: Master Gamer;Haas-Bioroid: Stronger Together;10;2;6;0
08/08/13;Ivan;Valika;NBN: Making News;Chaos Theory: Wünderkind;2;10;Andromeda: Dispossessed Ristie;Weyland Consortium: Building a Better World;1;10;0;6
08/08/13;Mato;Mino;NBN: The World is Yours*;Noise: Hacker Extraordinaire;4;10;Noise: Hacker Extraordinaire;Haas-Bioroid: Engineering the Future;4;10;0;6
08/08/13;Peekay;Konco;NEXT Design: Guarding the Net;Rielle “Kit” Peddler: Transhuman;2;10;The Professor: Keeper of Knowledge;Jinteki: Replicating Perfection;10;5;2;4
08/08/13;Valika;Mato;Weyland Consortium: Building a Better World;Noise: Hacker Extraordinaire;10;3;Chaos Theory: Wünderkind;NBN: The World is Yours*;10;5;6;0
08/08/13;Miro;Ivan;Haas-Bioroid: Engineering the Future;Andromeda: Dispossessed Ristie;5;10;Andromeda: Dispossessed Ristie;NBN: Making News;10;0;4;2
08/08/13;Mato;Zdeno;Noise: Hacker Extraordinaire;NBN: Making News;2;10;NBN: The World is Yours*;Kate “Mac” McCaffrey: Digital Tinker;0;10;0;6
08/08/13;Miro;Konco;Haas-Bioroid: Engineering the Future;Andromeda: Dispossessed Ristie;4;10;Andromeda: Dispossessed Ristie;Weyland Consortium: Building a Better World;3;10;0;6
08/08/13;Valika;Peekay;Weyland Consortium: Building a Better World;Andromeda: Dispossessed Ristie;4;10;Chaos Theory: Wünderkind;Weyland Consortium: Building a Better World;10;4;3;3
08/08/13;Miro;Zdeno;Haas-Bioroid: Engineering the Future;Kate “Mac” McCaffrey: Digital Tinker;10;2;Andromeda: Dispossessed Ristie;NBN: Making News;10;0;6;0
08/08/13;Noro;Mino;Haas-Bioroid: Engineering the Future;Noise: Hacker Extraordinaire;10;5;Noise: Hacker Extraordinaire;Haas-Bioroid: Engineering the Future;6;10;4;2
08/08/13;Mino;Zdeno;Haas-Bioroid: Engineering the Future;Kate “Mac” McCaffrey: Digital Tinker;10;1;Noise: Hacker Extraordinaire;NBN: Making News;2;10;4;2
08/08/13;Ivan;Mino;NBN: Making News;Noise: Hacker Extraordinaire;6;10;Andromeda: Dispossessed Ristie;Haas-Bioroid: Engineering the Future;0;10;0;6
08/08/13;Mato;Peekay;NBN: The World is Yours*;Whizzard: Master Gamer;0;10;Noise: Hacker Extraordinaire;Jinteki: Replicating Perfection;5;10;0;6
08/08/13;Peekay;Peta;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;4;10;The Professor: Keeper of Knowledge;Weyland Consortium: Building a Better World;10;3;4;2
15/08/13;Ivan;Peta;Jinteki: Replicating Perfection;Andromeda: Dispossessed Ristie;10;3;Andromeda: Dispossessed Ristie;Haas-Bioroid: Engineering the Future;3;10;3;3
15/08/13;Peekay;Peta;Jinteki: Personal Evolution;Andromeda: Dispossessed Ristie;10;2;Kate “Mac” McCaffrey: Digital Tinker;Weyland Consortium: Building a Better World;10;5;6;0
15/08/13;Peekay;David;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;6;10;Kate “Mac” McCaffrey: Digital Tinker;Haas-Bioroid: Engineering the Future;4;10;0;6
15/08/13;Noro;David;Haas-Bioroid: Engineering the Future;Noise: Hacker Extraordinaire;10;5;Kate “Mac” McCaffrey: Digital Tinker;Haas-Bioroid: Engineering the Future;0;10;2;4
15/08/13;Peekay;Konco;Jinteki: Personal Evolution;Andromeda: Dispossessed Ristie;10;4;Noise: Hacker Extraordinaire;Haas-Bioroid: Engineering the Future;10;5;6;0
15/08/13;Peekay;Noro;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;10;2;Noise: Hacker Extraordinaire;Weyland Consortium: Building a Better World;4;10;4;2
15/08/13;Ivan;David;Jinteki: Replicating Perfection;Noise: Hacker Extraordinaire;5;10;Andromeda: Dispossessed Ristie;Haas-Bioroid: Engineering the Future;6;10;0;6
22/08/13;David;Ivan;Haas-Bioroid: Engineering the Future;Andromeda: Dispossessed Ristie;10;3;Noise: Hacker Extraordinaire;Jinteki: Replicating Perfection;3;10;3;3
22/08/13;Mato;Peekay;Haas-Bioroid: Engineering the Future;Whizzard: Master Gamer;0;10;Rielle “Kit” Peddler: Transhuman;NEXT Design: Guarding the Net;3;10;0;6
22/08/13;Peta;Konco;Haas-Bioroid: Engineering the Future;Chaos Theory: Wünderkind;2;10;Whizzard: Master Gamer;Weyland Consortium: Because We Built It;0;10;0;6
22/08/13;Zdeno;Ivan;Haas-Bioroid: Engineering the Future;Kate “Mac” McCaffrey: Digital Tinker;10;6;Rielle “Kit” Peddler: Transhuman;Jinteki: Replicating Perfection;10;3;6;0
22/08/13;Zdeno;Ivan;Jinteki: Personal Evolution;Andromeda: Dispossessed Ristie;10;3;Kate “Mac” McCaffrey: Digital Tinker;Weyland Consortium: Building a Better World;10;1;6;0
22/08/13;Miro;Konco;NBN: Making News;Andromeda: Dispossessed Ristie;3;10;Noise: Hacker Extraordinaire;Weyland Consortium: Building a Better World;10;6;2;4
22/08/13;Mato;Noro;Haas-Bioroid: Engineering the Future;Kate “Mac” McCaffrey: Digital Tinker;4;10;Rielle “Kit” Peddler: Transhuman;Weyland Consortium: Building a Better World;5;10;0;6
22/08/13;Zdeno;Konco;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;3;10;Kate “Mac” McCaffrey: Digital Tinker;Haas-Bioroid: Engineering the Future;10;3;3;3
22/08/13;Miro;Peekay;Weyland Consortium: Building a Better World;Whizzard: Master Gamer;10;6;Noise: Hacker Extraordinaire;Jinteki: Personal Evolution;10;5;6;0
22/08/13;Mato;Ivan;Haas-Bioroid: Engineering the Future;Kate “Mac” McCaffrey: Digital Tinker;6;10;Rielle “Kit” Peddler: Transhuman;Jinteki: Replicating Perfection;10;0;4;2
22/08/13;Peekay;Noro;NEXT Design: Guarding the Net;Kate “Mac” McCaffrey: Digital Tinker;10;6;Whizzard: Master Gamer;Weyland Consortium: Building a Better World;10;6;6;0
22/08/13;Noro;Peta;Haas-Bioroid: Engineering the Future;Gabriel Santiago: Consummate Professional;4;10;Kate “Mac” McCaffrey: Digital Tinker;Haas-Bioroid: Engineering the Future;10;4;3;3
29/08/13;Mato;Peekay;Haas-Bioroid: Engineering the Future;Whizzard: Master Gamer;0;10;Rielle “Kit” Peddler: Transhuman;NBN: Making News;6;10;0;6
29/08/13;Ivan;Peekay;Jinteki: Personal Evolution;Rielle “Kit” Peddler: Transhuman;0;10;Whizzard: Master Gamer;Weyland Consortium: Building a Better World;0;10;0;6
29/08/13;Ivan;Konco;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;3;10;Whizzard: Master Gamer;Custom Biotics: Engineered for Success;6;10;0;6
29/08/13;Peta;Mato;Weyland Consortium: Because We Built It;Rielle “Kit” Peddler: Transhuman;10;2;Chaos Theory: Wünderkind;Haas-Bioroid: Engineering the Future;10;0;6;0
29/08/13;Ivan;David;Jinteki: Personal Evolution;Noise: Hacker Extraordinaire;4;10;Whizzard: Master Gamer;NEXT Design: Guarding the Net;10;1;4;2
29/08/13;Mato;Noro;Haas-Bioroid: Engineering the Future;Kate “Mac” McCaffrey: Digital Tinker;4;10;Rielle “Kit” Peddler: Transhuman;Weyland Consortium: Building a Better World;3;10;0;6
29/08/13;David;Peekay;NEXT Design: Guarding the Net;Whizzard: Master Gamer;1;10;Noise: Hacker Extraordinaire;Custom Biotics: Engineered for Success;10;6;2;4
29/08/13;Ivan;Peta;Jinteki: Personal Evolution;Chaos Theory: Wünderkind;0;10;Whizzard: Master Gamer;Weyland Consortium: Because We Built It;10;2;2;4
29/08/13;Konco;Peekay;Custom Biotics: Engineered for Success;Whizzard: Master Gamer;6;10;Noise: Hacker Extraordinaire;Custom Biotics: Engineered for Success;10;2;4;2
29/08/13;David;Noro;NEXT Design: Guarding the Net;Kate “Mac” McCaffrey: Digital Tinker;2;10;Noise: Hacker Extraordinaire;Weyland Consortium: Building a Better World;10;4;2;4
